,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk,task_type
15422,42204,47.2,1,0.005404706,6535,39207,5,0,A
15423,42204,81.33333333,1,0.005404706,6535,39208,9,0,A
15424,42204,7,1,0.005404706,6535,39209,1,0,A
15425,42204,6.5,1,0.005404706,6535,39210,4,0,A
15426,42204,73,1,0.005404706,6535,39211,5,0,A
15427,42312,38,1,0.005404706,6536,39212,5,0,A
15428,42312,72.55555556,1,0.005404706,6536,39213,9,0,A
15429,42312,6,1,0.005404706,6536,39214,1,0,A
15430,42312,7.666666667,1,0.005404706,6536,39215,3,0,A
15431,42312,64.8,1,0.005404706,6536,39216,5,0,A
15432,42486,42.6,1,0.005404706,6537,39217,5,0,A
15433,42486,101.3333333,1,0.005404706,6537,39218,9,0,A
15434,42486,7,1,0.005404706,6537,39219,1,0,A
15435,42486,7.75,1,0.005404706,6537,39220,4,0,A
15436,42486,71.6,1,0.005404706,6537,39221,5,0,A
15437,42506,45,1,0.005404706,6538,39222,5,0,A
15438,42506,79.18181818,1,0.005404706,6538,39223,11,0,A
15439,42506,6,1,0.005404706,6538,39224,1,0,A
15440,42506,6,1,0.005404706,6538,39225,5,0,A
15441,42506,68.8,1,0.005404706,6538,39226,5,0,A
15442,42545,115,0.5,0.016007041,6539,39227,1,0,A
15443,42545,120.4285714,0.5,0.007977636,6539,39228,7,0,A
15444,42545,9,0.5,0.00805529,6539,39229,1,0,A
15445,42545,13.5,0.5,0.00805529,6539,39230,2,0,A
15446,42652,13,0.5,0.00805529,6540,39233,1,0,A
15447,42652,11.66666667,0.5,0.00805529,6540,39234,3,0,A
15448,42658,13,0.5,0.00805529,6542,39241,1,0,A
15449,42658,11.33333333,0.5,0.00805529,6542,39242,3,0,A
15450,42715,59.82608696,0.5,0.016007041,6544,39247,25,0,A
15451,42715,23.4,0.5,0.013356457,6544,39248,5,0,A
15452,42715,13,0.5,0.00805529,6544,39249,2,0,A
15453,42740,70.13636364,0.5,0.016007041,6547,39258,25,0,A
15454,42740,26.4,0.5,0.013356457,6547,39259,5,0,A
15455,42740,11.5,0.5,0.00805529,6547,39260,2,0,A
15456,43038,9,0.5,0.00805529,6550,39271,1,0,A
15457,43038,10.66666667,0.5,0.00805529,6550,39272,3,0,A
15458,43046,48.8,1,0.005404706,6552,39277,5,0,A
15459,43046,76.66666667,1,0.005404706,6552,39278,9,0,A
15460,43046,11,1,0.005404706,6552,39279,1,0,A
15461,43046,7.75,1,0.005404706,6552,39280,4,0,A
15462,43046,70,1,0.005404706,6552,39281,5,0,A
15463,43064,9,0.5,0.00805529,6553,39284,1,0,A
15464,43064,12,0.5,0.00805529,6553,39285,2,0,A
15465,43157,50.2,1,0.005404706,6555,39290,5,0,A
15466,43157,81.33333333,1,0.005404706,6555,39291,9,0,A
15467,43157,8,1,0.005404706,6555,39292,1,0,A
15468,43157,7.75,1,0.005404706,6555,39293,4,0,A
15469,43157,76.8,1,0.005404706,6555,39294,5,0,A
15470,43625,10,0.5,0.00805529,6556,39297,1,0,A
15471,43625,9.666666667,0.5,0.00805529,6556,39298,3,0,A
15472,43640,56.8,1,0.005404706,6558,39303,5,0,A
15473,43640,105.7777778,1,0.005404706,6558,39304,9,0,A
15474,43640,10,1,0.005404706,6558,39305,1,0,A
15475,43640,7.5,1,0.005404706,6558,39306,4,0,A
15476,43640,88.4,1,0.005404706,6558,39307,5,0,A
15477,43639,176,0.5,0.016007041,6559,39308,1,0,A
15478,43639,188.8571429,0.5,0.007977636,6559,39309,7,0,A
15479,43639,10,0.5,0.00805529,6559,39310,1,0,A
15480,43639,11,0.5,0.00805529,6559,39311,2,0,A
15481,43659,160,0.5,0.016007041,6560,39312,1,0,A
15482,43659,175.5714286,0.5,0.007977636,6560,39313,7,0,A
15483,43659,12,0.5,0.00805529,6560,39314,1,0,A
15484,43659,12,0.5,0.00805529,6560,39315,2,0,A
15485,44361,11,0.5,0.00805529,6561,39318,1,0,A
15486,44361,14,0.5,0.00805529,6561,39319,2,0,A
15487,44431,42,1,0.005404706,6563,39324,5,0,A
15488,44431,84.33333333,1,0.005404706,6563,39325,9,0,A
15489,44431,7,1,0.005404706,6563,39326,1,0,A
15490,44431,6.75,1,0.005404706,6563,39327,4,0,A
15491,44431,75.4,1,0.005404706,6563,39328,5,0,A
15492,44519,44.4,1,0.005404706,6564,39329,5,0,A
15493,44519,78.33333333,1,0.005404706,6564,39330,9,0,A
15494,44519,7,1,0.005404706,6564,39331,1,0,A
15495,44519,7,1,0.005404706,6564,39332,4,0,A
15496,44519,71,1,0.005404706,6564,39333,5,0,A
15497,44582,134,0.5,0.016007041,6565,39334,1,0,A
15498,44582,147.2857143,0.5,0.007977636,6565,39335,7,0,A
15499,44582,8,0.5,0.00805529,6565,39336,1,0,A
15500,44582,16.5,0.5,0.00805529,6565,39337,2,0,A
15501,44685,9,0.5,0.00805529,6566,39340,1,0,A
15502,44685,9.666666667,0.5,0.00805529,6566,39341,3,0,A
15503,44681,9,0.5,0.00805529,6568,39348,1,0,A
15504,44681,15,0.5,0.00805529,6568,39349,2,0,A
15505,45226,37,1,0.005404706,6570,39354,5,0,A
15506,45226,60.33333333,1,0.005404706,6570,39355,9,0,A
15507,45226,5,1,0.005404706,6570,39356,1,0,A
15508,45226,6.666666667,1,0.005404706,6570,39357,3,0,A
15509,45226,54.2,1,0.005404706,6570,39358,5,0,A
15510,45262,31,0.5,0.013356457,6571,39360,3,0,A
15511,45262,11.5,0.5,0.00805529,6571,39361,2,0,A
15512,45907,63.84,0.5,0.016007041,6574,39370,25,0,A
15513,45907,26,0.5,0.013356457,6574,39371,3,0,A
15514,45907,13.5,0.5,0.00805529,6574,39372,2,0,A
15515,45907,103.962963,0.5,0.008195066,6574,39373,27,0,A
15516,45907,122.3333333,0.5,0.008024228,6574,39374,3,0,A
15517,45910,39.8,1,0.005404706,6575,39375,5,0,A
15518,45910,66.88888889,1,0.005404706,6575,39376,9,0,A
15519,45910,7,1,0.005404706,6575,39377,1,0,A
15520,45910,9.333333333,1,0.005404706,6575,39378,3,0,A
15521,45910,63.4,1,0.005404706,6575,39379,5,0,A
15522,46034,139,0.5,0.016007041,6576,39380,1,0,A
15523,46034,149.7142857,0.5,0.007977636,6576,39381,7,0,A
15524,46034,10,0.5,0.00805529,6576,39382,1,0,A
15525,46034,14.5,0.5,0.00805529,6576,39383,2,0,A
15526,46133,71.92,0.5,0.016007041,6577,39384,25,0,A
15527,46133,34,0.5,0.013356457,6577,39385,3,0,A
15528,46133,11,0.5,0.00805529,6577,39386,2,0,A
15529,46133,100.1481481,0.5,0.008195066,6577,39387,27,0,A
15530,46133,128.3333333,0.5,0.008024228,6577,39388,3,0,A
15531,46174,32,1,0.005404706,6578,39389,5,0,A
15532,46174,53.44444444,1,0.005404706,6578,39390,9,0,A
15533,46174,9,1,0.005404706,6578,39391,1,0,A
15534,46174,7.333333333,1,0.005404706,6578,39392,3,0,A
15535,46174,50,1,0.005404706,6578,39393,5,0,A
15536,46175,44.52,0.5,0.016007041,6579,39394,25,0,A
15537,46175,20.5,0.5,0.013356457,6579,39395,4,0,A
15538,46175,8.5,0.5,0.00805529,6579,39396,2,0,A
15539,46175,133.8148148,0.5,0.008195066,6579,39397,27,0,A
15540,46175,156.6666667,0.5,0.008024228,6579,39398,3,0,A
15541,46288,7,0.5,0.00805529,6580,39401,1,0,A
15542,46288,13.5,0.5,0.00805529,6580,39402,2,0,A
15543,46306,51.88,0.5,0.016007041,6583,39408,25,0,A
15544,46306,25.25,0.5,0.013356457,6583,39409,4,0,A
15545,46306,12,0.5,0.00805529,6583,39410,2,0,A
15546,46306,76.44444444,0.5,0.008195066,6583,39411,27,0,A
15547,46306,92.33333333,0.5,0.008024228,6583,39412,3,0,A
15548,46319,36.6,1,0.005404706,6584,39413,5,0,A
15549,46319,65.11111111,1,0.005404706,6584,39414,9,0,A
15550,46319,6,1,0.005404706,6584,39415,1,0,A
15551,46319,9.666666667,1,0.005404706,6584,39416,3,0,A
15552,46319,60,1,0.005404706,6584,39417,5,0,A
15553,46375,77.36,0.5,0.016007041,6585,39418,25,0,A
15554,46375,41,0.5,0.013356457,6585,39419,2,0,A
15555,46375,9,0.5,0.00805529,6585,39420,2,0,A
15556,46375,198,0.5,0.008195066,6585,39421,27,0,A
15557,46375,221.3333333,0.5,0.008024228,6585,39422,3,0,A
15558,46436,60.6,0.5,0.016007041,6586,39423,25,0,A
15559,46436,25.75,0.5,0.013356457,6586,39424,4,0,A
15560,46436,12.5,0.5,0.00805529,6586,39425,2,0,A
15561,46436,84.59259259,0.5,0.008195066,6586,39426,27,0,A
15562,46436,102.3333333,0.5,0.008024228,6586,39427,3,0,A
15563,46439,40.4,1,0.005404706,6587,39428,5,0,A
15564,46439,67.66666667,1,0.005404706,6587,39429,9,0,A
15565,46439,7,1,0.005404706,6587,39430,1,0,A
15566,46439,10,1,0.005404706,6587,39431,3,0,A
15567,46439,61.4,1,0.005404706,6587,39432,5,0,A
15568,46452,126,0.5,0.016007041,6588,39433,1,0,A
15569,46452,136.7142857,0.5,0.007977636,6588,39434,7,0,A
15570,46452,12,0.5,0.00805529,6588,39435,1,0,A
15571,46452,15.5,0.5,0.00805529,6588,39436,2,0,A
15572,46472,41.8,1,0.005404706,6589,39437,5,0,A
15573,46472,69.11111111,1,0.005404706,6589,39438,9,0,A
15574,46472,6,1,0.005404706,6589,39439,1,0,A
15575,46472,8,1,0.005404706,6589,39440,3,0,A
15576,46472,63.4,1,0.005404706,6589,39441,5,0,A
15577,46477,57.04,0.5,0.016007041,6590,39442,25,0,A
15578,46477,25,0.5,0.013356457,6590,39443,4,0,A
15579,46477,12,0.5,0.00805529,6590,39444,2,0,A
15580,46477,116.1851852,0.5,0.008195066,6590,39445,27,0,A
15581,46477,134.6666667,0.5,0.008024228,6590,39446,3,0,A
15582,46543,52.56,0.5,0.016007041,6591,39447,25,0,A
15583,46543,23.5,0.5,0.013356457,6591,39448,4,0,A
15584,46543,10,0.5,0.00805529,6591,39449,2,0,A
15585,46543,77,0.5,0.008195066,6591,39450,27,0,A
15586,46543,95.66666667,0.5,0.008024228,6591,39451,3,0,A
15587,46562,119,0.5,0.016007041,6592,39452,1,0,A
15588,46562,129,0.5,0.007977636,6592,39453,7,0,A
15589,46562,12,0.5,0.00805529,6592,39454,1,0,A
15590,46562,11.5,0.5,0.00805529,6592,39455,2,0,A
15591,46598,111,0.5,0.016007041,6593,39456,1,0,A
15592,46598,117.2857143,0.5,0.007977636,6593,39457,7,0,A
15593,46598,7,0.5,0.00805529,6593,39458,1,0,A
15594,46598,9.5,0.5,0.00805529,6593,39459,2,0,A
15595,46673,47.52,0.5,0.016007041,6594,39460,25,0,A
15596,46673,24.25,0.5,0.013356457,6594,39461,4,0,A
15597,46673,8.5,0.5,0.00805529,6594,39462,2,0,A
15598,46673,66.40740741,0.5,0.008195066,6594,39463,27,0,A
15599,46673,78,0.5,0.008024228,6594,39464,3,0,A
15600,46705,63.36,0.5,0.016007041,6595,39465,25,0,A
15601,46705,25,0.5,0.013356457,6595,39466,3,0,A
15602,46705,10.5,0.5,0.00805529,6595,39467,2,0,A
15603,46705,101.6666667,0.5,0.008195066,6595,39468,27,0,A
15604,46705,119,0.5,0.008024228,6595,39469,3,0,A
15605,46815,42.2,1,0.005404706,6596,39470,5,0,A
15606,46815,64.33333333,1,0.005404706,6596,39471,9,0,A
15607,46815,9,1,0.005404706,6596,39472,1,0,A
15608,46815,7.666666667,1,0.005404706,6596,39473,3,0,A
15609,46815,61.2,1,0.005404706,6596,39474,5,0,A
15610,46832,34,1,0.005404706,6597,39475,5,0,A
15611,46832,61,1,0.005404706,6597,39476,9,0,A
15612,46832,7,1,0.005404706,6597,39477,1,0,A
15613,46832,7,1,0.005404706,6597,39478,3,0,A
15614,46832,55.6,1,0.005404706,6597,39479,5,0,A
15615,46891,32.6,1,0.005404706,6598,39480,5,0,A
15616,46891,53.55555556,1,0.005404706,6598,39481,9,0,A
15617,46891,7,1,0.005404706,6598,39482,1,0,A
15618,46891,7.666666667,1,0.005404706,6598,39483,3,0,A
15619,46891,50,1,0.005404706,6598,39484,5,0,A
15620,46948,34,1,0.005404706,6599,39485,5,0,A
15621,46948,59.33333333,1,0.005404706,6599,39486,9,0,A
15622,46948,6,1,0.005404706,6599,39487,1,0,A
15623,46948,7.666666667,1,0.005404706,6599,39488,3,0,A
15624,46948,52.8,1,0.005404706,6599,39489,5,0,A
15625,46948,119,0.5,0.016007041,6600,39490,1,0,A
15626,46948,128.1428571,0.5,0.007977636,6600,39491,7,0,A
15627,46948,8,0.5,0.00805529,6600,39492,1,0,A
15628,46948,12.5,0.5,0.00805529,6600,39493,2,0,A
15629,46950,136,0.5,0.016007041,6601,39494,1,0,A
15630,46950,144.1428571,0.5,0.007977636,6601,39495,7,0,A
15631,46950,9,0.5,0.00805529,6601,39496,1,0,A
15632,46950,12.5,0.5,0.00805529,6601,39497,2,0,A
15633,46952,44,1,0.005404706,6602,39498,5,0,A
15634,46952,76.11111111,1,0.005404706,6602,39499,9,0,A
15635,46952,8,1,0.005404706,6602,39500,1,0,A
15636,46952,8.666666667,1,0.005404706,6602,39501,3,0,A
15637,46952,67.8,1,0.005404706,6602,39502,5,0,A
15638,46957,38,1,0.005404706,6603,39503,5,0,A
15639,46957,70.44444444,1,0.005404706,6603,39504,9,0,A
15640,46957,6,1,0.005404706,6603,39505,1,0,A
15641,46957,8.333333333,1,0.005404706,6603,39506,3,0,A
15642,46957,57.6,1,0.005404706,6603,39507,5,0,A
15643,46992,50.32,0.5,0.016007041,6604,39508,25,0,A
15644,46992,24.75,0.5,0.013356457,6604,39509,4,0,A
15645,46992,15.66666667,0.5,0.00805529,6604,39510,3,0,A
15646,46992,71.25925926,0.5,0.008195066,6604,39511,27,0,A
15647,46992,85.66666667,0.5,0.008024228,6604,39512,3,0,A
15648,46995,138,0.5,0.016007041,6605,39513,1,0,A
15649,46995,147.8571429,0.5,0.007977636,6605,39514,7,0,A
15650,46995,7,0.5,0.00805529,6605,39515,1,0,A
15651,46995,13.5,0.5,0.00805529,6605,39516,2,0,A
15652,47009,56.32,0.5,0.016007041,6606,39517,25,0,A
15653,47009,28,0.5,0.013356457,6606,39518,4,0,A
15654,47009,17,0.5,0.00805529,6606,39519,3,0,A
15655,47009,80.7037037,0.5,0.008195066,6606,39520,27,0,A
15656,47009,97.66666667,0.5,0.008024228,6606,39521,3,0,A
15657,47025,46.4,1,0.005404706,6607,39522,5,0,A
15658,47025,118.8888889,1,0.005404706,6607,39523,9,0,A
15659,47025,5,1,0.005404706,6607,39524,1,0,A
15660,47025,7,1,0.005404706,6607,39525,3,0,A
15661,47025,66.4,1,0.005404706,6607,39526,5,0,A
15662,47077,11,0.5,0.00805529,6608,39529,1,0,A
15663,47077,14,0.5,0.00805529,6608,39530,2,0,A
15664,47089,51.76,0.5,0.016007041,6611,39536,25,0,A
15665,47089,23.75,0.5,0.013356457,6611,39537,4,0,A
15666,47089,10.5,0.5,0.00805529,6611,39538,2,0,A
15667,47089,93.55555556,0.5,0.008195066,6611,39539,27,0,A
15668,47089,117.6666667,0.5,0.008024228,6611,39540,3,0,A
15669,47087,48.12,0.5,0.016007041,6612,39541,25,0,A
15670,47087,22,0.5,0.013356457,6612,39542,4,0,A
15671,47087,9,0.5,0.00805529,6612,39543,2,0,A
15672,47087,77.33333333,0.5,0.008195066,6612,39544,27,0,A
15673,47087,101.3333333,0.5,0.008024228,6612,39545,3,0,A
15674,47093,12,0.5,0.00805529,6613,39548,1,0,A
15675,47093,14,0.5,0.00805529,6613,39549,2,0,A
15676,47099,10,0.5,0.00805529,6615,39556,1,0,A
15677,47099,13,0.5,0.00805529,6615,39557,2,0,A
15678,47108,51.68,0.5,0.016007041,6618,39563,25,0,A
15679,47108,24.5,0.5,0.013356457,6618,39564,4,0,A
15680,47108,16.66666667,0.5,0.00805529,6618,39565,3,0,A
15681,47108,78.96296296,0.5,0.008195066,6618,39566,27,0,A
15682,47108,94.66666667,0.5,0.008024228,6618,39567,3,0,A
15683,47131,83,0.5,0.016007041,6619,39568,25,0,A
15684,47131,51.5,0.5,0.013356457,6619,39569,2,0,A
15685,47131,16,0.5,0.00805529,6619,39570,3,0,A
15686,47131,107,0.5,0.008195066,6619,39571,27,0,A
15687,47131,124,0.5,0.008024228,6619,39572,3,0,A
15688,47148,55.4,0.5,0.016007041,6620,39573,25,0,A
15689,47148,25.75,0.5,0.013356457,6620,39574,4,0,A
15690,47148,10,0.5,0.00805529,6620,39575,2,0,A
15691,47148,87.55555556,0.5,0.008195066,6620,39576,27,0,A
15692,47148,106.3333333,0.5,0.008024228,6620,39577,3,0,A
15693,47202,48.56,0.5,0.016007041,6624,39589,25,0,A
15694,47202,23.75,0.5,0.013356457,6624,39590,4,0,A
15695,47202,9.5,0.5,0.00805529,6624,39591,2,0,A
15696,47202,68.51851852,0.5,0.008195066,6624,39592,27,0,A
15697,47202,84.33333333,0.5,0.008024228,6624,39593,3,0,A
15698,47206,156,0.5,0.016007041,6625,39594,1,0,A
15699,47206,168,0.5,0.007977636,6625,39595,7,0,A
15700,47206,9,0.5,0.00805529,6625,39596,1,0,A
15701,47206,12.5,0.5,0.00805529,6625,39597,2,0,A
15702,47225,36,1,0.005404706,6626,39598,5,0,A
15703,47225,64.77777778,1,0.005404706,6626,39599,9,0,A
15704,47225,5,1,0.005404706,6626,39600,1,0,A
15705,47225,7.333333333,1,0.005404706,6626,39601,3,0,A
15706,47225,56.8,1,0.005404706,6626,39602,5,0,A
15707,47252,37,1,0.005404706,6627,39603,5,0,A
15708,47252,70.44444444,1,0.005404706,6627,39604,9,0,A
15709,47252,9,1,0.005404706,6627,39605,1,0,A
15710,47252,7.666666667,1,0.005404706,6627,39606,3,0,A
15711,47252,60.8,1,0.005404706,6627,39607,5,0,A
15712,47265,59.32,0.5,0.016007041,6628,39608,25,0,A
15713,47265,25.75,0.5,0.013356457,6628,39609,4,0,A
15714,47265,17.66666667,0.5,0.00805529,6628,39610,3,0,A
15715,47265,112.2592593,0.5,0.008195066,6628,39611,27,0,A
15716,47265,132,0.5,0.008024228,6628,39612,3,0,A
15717,47405,29,1,0.005404706,6629,39613,5,0,A
15718,47405,49.33333333,1,0.005404706,6629,39614,9,0,A
15719,47405,4,1,0.005404706,6629,39615,1,0,A
15720,47405,6.666666667,1,0.005404706,6629,39616,3,0,A
15721,47405,45.4,1,0.005404706,6629,39617,5,0,A
15722,47409,62.32,0.5,0.016007041,6630,39618,25,0,A
15723,47409,35,0.5,0.013356457,6630,39619,2,0,A
15724,47409,9,0.5,0.00805529,6630,39620,2,0,A
15725,47409,83.85185185,0.5,0.008195066,6630,39621,27,0,A
15726,47409,98.66666667,0.5,0.008024228,6630,39622,3,0,A
15727,47502,125,0.5,0.016007041,6631,39623,1,0,A
15728,47502,136.1428571,0.5,0.007977636,6631,39624,7,0,A
15729,47502,8,0.5,0.00805529,6631,39625,1,0,A
15730,47502,12.5,0.5,0.00805529,6631,39626,2,0,A
15731,47505,150,0.5,0.016007041,6632,39627,1,0,A
15732,47505,159,0.5,0.007977636,6632,39628,7,0,A
15733,47505,10,0.5,0.00805529,6632,39629,1,0,A
15734,47505,12,0.5,0.00805529,6632,39630,2,0,A
15735,47505,39.6,1,0.005404706,6633,39631,5,0,A
15736,47505,65,1,0.005404706,6633,39632,9,0,A
15737,47505,8,1,0.005404706,6633,39633,1,0,A
15738,47505,8.333333333,1,0.005404706,6633,39634,3,0,A
15739,47505,59.6,1,0.005404706,6633,39635,5,0,A
15740,47511,34.4,1,0.005404706,6634,39636,5,0,A
15741,47511,55.77777778,1,0.005404706,6634,39637,9,0,A
15742,47511,7,1,0.005404706,6634,39638,1,0,A
15743,47511,7.333333333,1,0.005404706,6634,39639,3,0,A
15744,47511,52.6,1,0.005404706,6634,39640,5,0,A
15745,47514,36.8,1,0.005404706,6635,39641,5,0,A
15746,47514,64,1,0.005404706,6635,39642,9,0,A
15747,47514,7,1,0.005404706,6635,39643,1,0,A
15748,47514,7,1,0.005404706,6635,39644,3,0,A
15749,47514,60.6,1,0.005404706,6635,39645,5,0,A
15750,47519,54.16,0.5,0.016007041,6636,39646,25,0,A
15751,47519,24.5,0.5,0.013356457,6636,39647,4,0,A
15752,47519,13.33333333,0.5,0.00805529,6636,39648,3,0,A
15753,47519,80.14814815,0.5,0.008195066,6636,39649,27,0,A
15754,47519,93.33333333,0.5,0.008024228,6636,39650,3,0,A
15755,47521,145,0.5,0.016007041,6637,39651,1,0,A
15756,47521,152.1428571,0.5,0.007977636,6637,39652,7,0,A
15757,47521,9,0.5,0.00805529,6637,39653,1,0,A
15758,47521,10,0.5,0.00805529,6637,39654,2,0,A
15759,47538,41.6,1,0.005404706,6638,39655,5,0,A
15760,47538,68.33333333,1,0.005404706,6638,39656,9,0,A
15761,47538,5,1,0.005404706,6638,39657,1,0,A
15762,47538,8.333333333,1,0.005404706,6638,39658,3,0,A
15763,47538,62.8,1,0.005404706,6638,39659,5,0,A
15764,47569,35.6,1,0.005404706,6639,39660,5,0,A
15765,47569,58.77777778,1,0.005404706,6639,39661,9,0,A
15766,47569,6,1,0.005404706,6639,39662,1,0,A
15767,47569,8,1,0.005404706,6639,39663,3,0,A
15768,47569,55,1,0.005404706,6639,39664,5,0,A
15769,47586,144,0.5,0.016007041,6640,39665,1,0,A
15770,47586,150.7142857,0.5,0.007977636,6640,39666,7,0,A
15771,47586,9,0.5,0.00805529,6640,39667,1,0,A
15772,47586,11,0.5,0.00805529,6640,39668,2,0,A
15773,47595,49.52,0.5,0.016007041,6641,39669,25,0,A
15774,47595,23.5,0.5,0.013356457,6641,39670,4,0,A
15775,47595,15,0.5,0.00805529,6641,39671,3,0,A
15776,47595,71.48148148,0.5,0.008195066,6641,39672,27,0,A
15777,47595,86,0.5,0.008024228,6641,39673,3,0,A
15778,47599,39.2,1,0.005404706,6642,39674,5,0,A
15779,47599,61.22222222,1,0.005404706,6642,39675,9,0,A
15780,47599,15,1,0.005404706,6642,39676,1,0,A
15781,47599,8.666666667,1,0.005404706,6642,39677,3,0,A
15782,47599,56.6,1,0.005404706,6642,39678,5,0,A
15783,47627,7,0.5,0.00805529,6643,39681,1,0,A
15784,47627,11.5,0.5,0.00805529,6643,39682,2,0,A
15785,47641,129,0.5,0.016007041,6646,39688,1,0,A
15786,47641,137.8571429,0.5,0.007977636,6646,39689,7,0,A
15787,47641,8,0.5,0.00805529,6646,39690,1,0,A
15788,47641,11,0.5,0.00805529,6646,39691,2,0,A
15789,47641,8,0.5,0.00805529,6647,39694,1,0,A
15790,47641,11,0.5,0.00805529,6647,39695,2,0,A
15791,47645,40,1,0.005404706,6650,39701,5,0,A
15792,47645,60.55555556,1,0.005404706,6650,39702,9,0,A
15793,47645,6,1,0.005404706,6650,39703,1,0,A
15794,47645,7.666666667,1,0.005404706,6650,39704,3,0,A
15795,47645,56.2,1,0.005404706,6650,39705,5,0,A
15796,47673,11,0.5,0.00805529,6651,39708,1,0,A
15797,47673,14,0.5,0.00805529,6651,39709,2,0,A
15798,47677,48.72,0.5,0.016007041,6654,39715,25,0,A
15799,47677,20.5,0.5,0.013356457,6654,39716,4,0,A
15800,47677,9,0.5,0.00805529,6654,39717,2,0,A
15801,47677,69.11111111,0.5,0.008195066,6654,39718,27,0,A
15802,47677,83.33333333,0.5,0.008024228,6654,39719,3,0,A
15803,47683,98,0.5,0.016007041,6655,39720,1,0,A
15804,47683,105.8571429,0.5,0.007977636,6655,39721,7,0,A
15805,47683,7,0.5,0.00805529,6655,39722,1,0,A
15806,47683,10,0.5,0.00805529,6655,39723,2,0,A
15807,47706,47.48,0.5,0.016007041,6656,39724,25,0,A
15808,47706,22,0.5,0.013356457,6656,39725,4,0,A
15809,47706,9.5,0.5,0.00805529,6656,39726,2,0,A
15810,47706,74.07407407,0.5,0.008195066,6656,39727,27,0,A
15811,47706,90.66666667,0.5,0.008024228,6656,39728,3,0,A
15812,47721,103,0.5,0.016007041,6657,39729,1,0,A
15813,47721,115.2857143,0.5,0.007977636,6657,39730,7,0,A
15814,47721,8,0.5,0.00805529,6657,39731,1,0,A
15815,47721,13.5,0.5,0.00805529,6657,39732,2,0,A
15816,47778,125,0.5,0.016007041,6658,39733,1,0,A
15817,47778,133.8571429,0.5,0.007977636,6658,39734,7,0,A
15818,47778,7,0.5,0.00805529,6658,39735,1,0,A
15819,47778,11,0.5,0.00805529,6658,39736,2,0,A
15820,47810,55.04,0.5,0.016007041,6659,39737,25,0,A
15821,47810,25,0.5,0.013356457,6659,39738,4,0,A
15822,47810,13.66666667,0.5,0.00805529,6659,39739,3,0,A
15823,47810,93.96296296,0.5,0.008195066,6659,39740,27,0,A
15824,47810,109.6666667,0.5,0.008024228,6659,39741,3,0,A
15825,47821,40.6,1,0.005404706,6660,39742,5,0,A
15826,47821,67,1,0.005404706,6660,39743,9,0,A
15827,47821,5,1,0.005404706,6660,39744,1,0,A
15828,47821,7.333333333,1,0.005404706,6660,39745,3,0,A
15829,47821,62.4,1,0.005404706,6660,39746,5,0,A
15830,47896,52,0.5,0.016007041,6661,39747,25,0,A
15831,47896,22.75,0.5,0.013356457,6661,39748,4,0,A
15832,47896,10,0.5,0.00805529,6661,39749,2,0,A
15833,47906,37.4,1,0.005404706,6664,39758,5,0,A
15834,47906,65.66666667,1,0.005404706,6664,39759,9,0,A
15835,47906,6,1,0.005404706,6664,39760,1,0,A
15836,47906,6.666666667,1,0.005404706,6664,39761,3,0,A
15837,47906,58,1,0.005404706,6664,39762,5,0,A
15838,47927,58.88,0.5,0.016007041,6665,39763,25,0,A
15839,47927,26.5,0.5,0.013356457,6665,39764,4,0,A
15840,47927,10.5,0.5,0.00805529,6665,39765,2,0,A
15841,47927,91.18518519,0.5,0.008195066,6665,39766,27,0,A
15842,47927,110.3333333,0.5,0.008024228,6665,39767,3,0,A
15843,47948,10,0.5,0.00805529,6666,39770,1,0,A
15844,47948,11.5,0.5,0.00805529,6666,39771,2,0,A
15845,48041,9,0.5,0.00805529,6669,39779,1,0,A
15846,48041,11.5,0.5,0.00805529,6669,39780,2,0,A
15847,48036,56.92,0.5,0.016007041,6672,39786,25,0,A
15848,48036,27.75,0.5,0.013356457,6672,39787,4,0,A
15849,48036,11.5,0.5,0.00805529,6672,39788,2,0,A
15850,48036,86.96296296,0.5,0.008195066,6672,39789,27,0,A
15851,48036,110.3333333,0.5,0.008024228,6672,39790,3,0,A
15852,48061,48.8,1,0.005404706,6673,39791,5,0,A
15853,48061,81.55555556,1,0.005404706,6673,39792,9,0,A
15854,48061,8,1,0.005404706,6673,39793,1,0,A
15855,48061,11.33333333,1,0.005404706,6673,39794,3,0,A
15856,48061,72.4,1,0.005404706,6673,39795,5,0,A
15857,48384,134,0.5,0.016007041,6674,39796,1,0,A
15858,48384,138.8571429,0.5,0.007977636,6674,39797,7,0,A
15859,48384,9,0.5,0.00805529,6674,39798,1,0,A
15860,48384,9.5,0.5,0.00805529,6674,39799,2,0,A
15861,48445,127,0.5,0.016007041,6675,39800,1,0,A
15862,48445,132.2857143,0.5,0.007977636,6675,39801,7,0,A
15863,48445,10,0.5,0.00805529,6675,39802,1,0,A
15864,48445,13,0.5,0.00805529,6675,39803,2,0,A
15865,48451,50.24,0.5,0.016007041,6676,39804,25,0,A
15866,48451,22.5,0.5,0.013356457,6676,39805,4,0,A
15867,48451,10.5,0.5,0.00805529,6676,39806,2,0,A
15868,48451,69.77777778,0.5,0.008195066,6676,39807,27,0,A
15869,48451,84,0.5,0.008024228,6676,39808,3,0,A
15870,48460,118,0.5,0.016007041,6677,39809,1,0,A
15871,48460,126.4285714,0.5,0.007977636,6677,39810,7,0,A
